name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
"Spartan, tão suculento, 100% suco, uva",{Spartan},bebidas,openfoodfacts,0011213071602,"spartan, tão suculento, 100% suco, uva",54,0,13.33,0,0,0.015,12.92,,,"Spartan, sooo juicy, 100% juice, grape"
"Spartan, amendoim espanhol, salgado",{Spartan},acucares,openfoodfacts,0011213256245,"spartan, amendoim espanhol, salgado",571,28.57,17.86,50,7.1,0.357,,7.14,,"Spartan, spanish peanuts, salted"
"Spartan, creme para barrar, avelã",{Spartan},bebidas,openfoodfacts,0011213147765,"spartan, creme para barrar, avelã",516,3.23,64.52,29.03,3.2,0.032,61.29,12.9,,"Spartan, spread, hazelnut"
"Spartan, geleia para espremer, uva",{Spartan},bebidas,openfoodfacts,0011213024868,"spartan, geleia para espremer, uva",250,0,65,0,0,0.05,40,,,"Spartan, squeezable jelly, grape"
"Spartan, creme para barrar para espremer, morango",{Spartan},bebidas,openfoodfacts,0011213024875,"spartan, creme para barrar para espremer, morango",250,0,65,0,0,,45,,,"Spartan, squeezable spread, strawberry"
"Spartan, marinada para bife e costeleta, alho e pimenta-do-reino moída",{Spartan},outros,openfoodfacts,0011213168081,"spartan, marinada para bife e costeleta, alho e pimenta-do-reino moída",33,0,6.67,0,0,2.533,6.67,,,"Spartan, steak & chop marinade, garlic and cracked black pepper"
"Spartan, jalapeños recheados, queijo cheddar",{Spartan},pratos,openfoodfacts,0011213023557,"spartan, jalapeños recheados, queijo cheddar",289,6.58,25,18.42,1.3,0.553,2.63,5.26,,"Spartan, stuffed jalapenos, cheddar cheese"
"Spartan, sementes de girassol, torradas e salgadas",{Spartan},acucares,openfoodfacts,0011213019352,"spartan, sementes de girassol, torradas e salgadas",607,21.43,21.43,53.57,10.7,0.411,3.57,7.14,,"Spartan, sunflower kernels, roasted & salted"
"Spartan, barras de granola doce e salgada, amendoim",{Spartan},acucares,openfoodfacts,0011213065571,"spartan, barras de granola doce e salgada, amendoim",514,14.29,54.29,25.71,5.7,0.314,28.57,7.14,,"Spartan, sweet & salty granola bars, peanut"
"Spartan, cereal de milho e aveia adoçado, crocante de frutas vermelhas",{Spartan},bebidas,openfoodfacts,0011213022208,"spartan, cereal de milho e aveia adoçado, crocante de frutas vermelhas",382,5.88,88.24,2.94,0,0.676,41.18,,,"Spartan, sweetened corn & oat cereal, berry crunch"
"Spartan, cereal de milho crocante adoçado, crocantes de cacau",{Spartan},bebidas,openfoodfacts,0011213263632,"spartan, cereal de milho crocante adoçado, crocantes de cacau",370,3.7,85.19,3.7,7.4,0.5,40.74,,,"Spartan, sweetened crunchy corn cereal, cocoa crunchies"
"Spartan, calda, chocolate",{Spartan},acucares,openfoodfacts,0011213025285,"spartan, calda, chocolate",263,2.63,63.16,0,2.6,0.066,42.11,,,"Spartan, syrup, chocolate"
"Spartan, torrada texas, alho","{Dough,Spartan}",outros,openfoodfacts,0011213087627,"spartan, torrada texas, alho",360,6,38,20,2,0.6,,7,,"Spartan, texas toast, garlic"
"Spartan, espaguete fino, produto de macarrão enriquecido",{Spartan},bebidas,openfoodfacts,0011213017556,"spartan, espaguete fino, produto de macarrão enriquecido",357,12.5,73.21,1.79,3.6,,3.57,,,"Spartan, thin spaghetti, enriched macaroni product"
"Spartan, pastéis para torradeira, canela com açúcar mascavo e cobertura",{Spartan},paes,openfoodfacts,0011213022130,"spartan, pastéis para torradeira, canela com açúcar mascavo e cobertura",385,3.85,71.15,9.62,1.9,0.365,32.69,3.85,,"Spartan, toaster pastries, froasted brown sugar cinnamon"
"Spartan, pastéis para torradeira, mirtilo com cobertura",{Spartan},paes,openfoodfacts,0011213903026,"spartan, pastéis para torradeira, mirtilo com cobertura",385,3.85,71.15,9.62,1.9,0.365,30.77,3.85,,"Spartan, toaster pastries, frosted blueberry"
"Spartan, pastéis para torradeira, cereja com cobertura",{Spartan},paes,openfoodfacts,0011213903033,"spartan, pastéis para torradeira, cereja com cobertura",385,3.85,71.15,9.62,1.9,0.346,30.77,3.85,,"Spartan, toaster pastries, frosted cherry"
"Spartan, pastéis para torradeira, fudge de chocolate com cobertura",{Spartan},paes,openfoodfacts,0011213903057,"spartan, pastéis para torradeira, fudge de chocolate com cobertura",385,5.77,71.15,9.62,1.9,0.462,32.69,3.85,,"Spartan, toaster pastries, frosted chocolate fudge"
"Spartan, pastéis para torradeira, s'mores com cobertura",{Spartan},paes,openfoodfacts,0011213903064,"spartan, pastéis para torradeira, s'mores com cobertura",404,5.77,73.08,9.62,1.9,0.346,34.62,3.85,,"Spartan, toaster pastries, frosted s'mores"
"Spartan, pastéis para torradeira, morango com cobertura",{Spartan},paes,openfoodfacts,0011213072067,"spartan, pastéis para torradeira, morango com cobertura",385,3.85,71.15,9.62,1.9,0.346,30.77,3.85,,"Spartan, toaster pastries, frosted strawberry"
"Spartan, pastéis para torradeira, morango com cobertura (Spartan)",{Spartan},paes,openfoodfacts,0011213903019,"spartan, pastéis para torradeira, morango com cobertura (spartan)",385,3.85,71.15,9.62,1.9,0.346,30.77,3.85,,"Spartan, toaster pastries, frosted strawberry (Spartan)"
"Spartan, pastéis para torradeira, frutas silvestres com cobertura",{Spartan},paes,openfoodfacts,0011213022123,"spartan, pastéis para torradeira, frutas silvestres com cobertura",385,3.85,71.15,9.62,1.9,0.365,32.69,3.85,,"Spartan, toaster pastries, frosted wildberry"
"Spartan, tiras de tortilha, coberturas crocantes para salada, tricolor",{Spartan},outros,openfoodfacts,0011213020327,"spartan, tiras de tortilha, coberturas crocantes para salada, tricolor",500,0,57.14,21.43,0,0.214,,,,"Spartan, tortilla strips, crunchy salad toppings, tri-color"
"Spartan, fusilli tradicional, produto de macarrão enriquecido",{Spartan},bebidas,openfoodfacts,0011213074993,"spartan, fusilli tradicional, produto de macarrão enriquecido",357,12.5,73.21,1.79,3.6,,3.57,,,"Spartan, traditional fusilli enriched macaroni product"
"Spartan, linguini tradicional, produto de macarrão enriquecido",{Spartan},bebidas,openfoodfacts,0011213074979,"spartan, linguini tradicional, produto de macarrão enriquecido",357,12.5,73.21,1.79,3.6,,3.57,,,"Spartan, traditional linguini, enriched macarani product"
"Spartan, mostaccioli tradicional, produto de macarrão enriquecido",{Spartan},bebidas,openfoodfacts,0011213074832,"spartan, mostaccioli tradicional, produto de macarrão enriquecido",357,12.5,73.21,1.79,3.6,,3.57,,,"Spartan, traditional mostaccioli, enriched macaroni product"
"Spartan, rotini twist tradicional, produto de macarrão enriquecido",{Spartan},bebidas,openfoodfacts,0011213074894,"spartan, rotini twist tradicional, produto de macarrão enriquecido",357,12.5,73.21,1.79,3.6,,3.57,,,"Spartan, traditional rotini twist, enriched macaroni product"
"Spartan, espaguete fino tradicional, produto de macarrão enriquecido",{Spartan},bebidas,openfoodfacts,0011213073705,"spartan, espaguete fino tradicional, produto de macarrão enriquecido",357,12.5,73.21,1.79,3.6,,3.57,,,"Spartan, traditional thin spaghetti, enriched macaroni product"
"Spartan, rotini tricolor tradicional, macarrão enriquecido, produto de macarrão com tomate e espinafre",{Spartan},bebidas,openfoodfacts,0011213074948,"spartan, rotini tricolor tradicional, macarrão enriquecido, produto de macarrão com tomate e espinafre",375,12.5,75,1.79,1.8,0.036,3.57,,,"Spartan, traditional tricolor rotini, enriched macaroni, tomato and spinach macaroni product"
"Spartan, mix de frutas com três cerejas, em calda leve",{Spartan},bebidas,openfoodfacts,0011213026138,"spartan, mix de frutas com três cerejas, em calda leve",73,0,17.74,0,0,0.008,15.32,,,"Spartan, triple cherry mixed fruit, in light syrup"
"Spartan, molho de peru",{Spartan},outros,openfoodfacts,0011213168289,"spartan, molho de peru",42,1.67,5,1.67,0,0.45,,0.83,,"Spartan, turkey gravy"
"Spartan, massa de pizza ultrafina, original",{Spartan},bebidas,openfoodfacts,0011213088723,"spartan, massa de pizza ultrafina, original",288,9.62,53.85,5.77,1.9,0.077,1.92,,,"Spartan, ultra thin pizza crust, original"
"Spartan, queijo colby jack fatiado ultrafino",{Spartan},laticinios,openfoodfacts,0011213026718,"spartan, queijo colby jack fatiado ultrafino",406,21.88,3.12,31.25,0,0.719,,21.88,,"Spartan, ultra thin sliced colby jack cheese"
"Spartan, creme de leite fresco para bater ultra-pasteurizado",{Spartan},laticinios,openfoodfacts,0011213397092,"spartan, creme de leite fresco para bater ultra-pasteurizado",333,0,0,33.33,0,0.033,,20,,"Spartan, ultra-pasteurized heavy whipping cream"
"Spartan, doces azedos de dia dos namorados, cereja",{Spartan},acucares,openfoodfacts,0011213032900,"spartan, doces azedos de dia dos namorados, cereja",375,0,95,0,0,,82.5,,,"Spartan, valentine treats sours, cherry"
"Spartan, doces de dia dos namorados, balas de goma de cereja em formato de coração",{Spartan},acucares,openfoodfacts,0011213032894,"spartan, doces de dia dos namorados, balas de goma de cereja em formato de coração",350,0,85,0,0,,72.5,,,"Spartan, valentine treats, cherry jelly hearts candy"
"Spartan, biscoitos sanduíche cremosos de baunilha, baunilha",{Spartan},acucares,openfoodfacts,0011213900759,"spartan, biscoitos sanduíche cremosos de baunilha, baunilha",462,3.85,73.08,17.31,0,0.288,34.62,5.77,,"Spartan, vanilla sandwich creme cookies, vanilla"
"Spartan, molho e marinada de cebola vidalia, light",{Spartan},outros,openfoodfacts,0011213014906,"spartan, molho e marinada de cebola vidalia, light",267,0,36.67,15,0,0.333,33.33,1.67,,"Spartan, vidalia onion dressing & marinade, light"
"Spartan, waffles, mirtilo",{Spartan},outros,openfoodfacts,0011213354439,"spartan, waffles, mirtilo",243,4.29,34.29,8.57,1.4,0.457,7.14,2.14,,"Spartan, waffles, blueberry"
"Spartan, waffles, gotas de chocolate",{Spartan},outros,openfoodfacts,0011213024493,"spartan, waffles, gotas de chocolate",214,4.29,37.14,5.71,1.4,0.471,7.14,1.43,,"Spartan, waffles, chocolate chip"
"Spartan, batatas fritas onduladas, cheddar e sour cream",{Spartan},acucares,openfoodfacts,0011213027302,"spartan, batatas fritas onduladas, cheddar e sour cream",571,7.14,57.14,35.71,3.6,1.036,3.57,5.36,,"Spartan, wavy potato chips, cheddar & sour cream"
"Spartan, cobertura batida, original",{Spartan},outros,openfoodfacts,0011213019383,"spartan, cobertura batida, original",300,0,20,20,0,,20,10,,"Spartan, whipped topping, original"
"Spartan, cobertura batida, original (Spartan)",{Spartan},outros,openfoodfacts,0011213406398,"spartan, cobertura batida, original (spartan)",278,0,22.22,16.67,0,,11.11,16.67,,"Spartan, whipped topping, original (Spartan)"
"Spartan, pêssegos amarelos em fatias",{Spartan},bebidas,openfoodfacts,0011213039091,"spartan, pêssegos amarelos em fatias",41,0.82,10.66,0,1.6,0.008,8.2,,,"Spartan, yellow cling sliced peaches"
"Spartan, pêssegos amarelos em fatias em calda pesada",{Spartan},bebidas,openfoodfacts,0011213038926,"spartan, pêssegos amarelos em fatias em calda pesada",78,0,17.19,0,0,0.008,14.84,,,"Spartan, yellow cling sliced peaches in heavy syrup"
"Sparton, mix de trilha, nozes e frutas vermelhas",{Sparton},acucares,openfoodfacts,0011213146720,"sparton, mix de trilha, nozes e frutas vermelhas",464,10.71,60.71,21.43,7.1,,42.86,1.79,,"Sparton, trail mix, nut & berry"
Molho Barbecue Especial,"{""George's Sauces""}",outros,openfoodfacts,0008453353551,molho barbecue especial,278,0,69.4,0,0,2.01,46.3,,,Special Barbecue Sauce
Molho para Taco de Mistura Especial,"{""Art's Mexican Products""}",outros,openfoodfacts,0008497123400,molho para taco de mistura especial,88.9,0,22.2,0,0,1.56,,,,Special Blend Taco Sauce
Molho Cremoso de Cebola Francesa de Receita Especial com Sour Cream,{Kroger},outros,openfoodfacts,0011110468055,molho cremoso de cebola francesa de receita especial com sour cream,633,11.1,22.2,55.6,0,0.001,11.1,33.3,,Special Recipe French Onion Dip With Sour Cream
"Specialty Bakers, Roulade de Bolo de Chocolate, Recheio de Creme de Manteiga","{""Specialty Bakers  Llc""}",acucares,openfoodfacts,0012900060251,"specialty bakers, roulade de bolo de chocolate, recheio de creme de manteiga",412,5.88,54.12,20,1.2,0.306,38.82,8.24,,"Specialty Bakers, Chocolate Cake Roll, Butter Creme Filling"
"Specialty Bakers, Conchas de Sobremesa Red Velvet","{""Specialty Bakers  Llc""}",outros,openfoodfacts,0012900043193,"specialty bakers, conchas de sobremesa red velvet",333,4.17,66.67,2.08,4.2,0.667,41.67,,,"Specialty Bakers, Red Velvet Dessert Shells"
Pizza Especial,"{""Papa Enzo's""}",outros,openfoodfacts,0011225130755,pizza especial,174,7.76,17.1,8.28,0.5,0.001,1.55,3.63,,Specialty Pizza
Spectrum Culinary Óleo de Coco Orgânico Refinado,{Spectrum},bebidas,openfoodfacts,0022506135604,spectrum culinary óleo de coco orgânico refinado,800,0,0,93.33,0,,,80,,Spectrum Culinary Organic Coconut Oil Refined
Spectrum Culinary Óleo de Coco Virgem Orgânico Não Refinado,"{Spectrum,Specturm}",bebidas,openfoodfacts,0022506135635,spectrum culinary óleo de coco virgem orgânico não refinado,857,0,0,100,0,,,85.71,,Spectrum Culinary Organic Virgin Coconut Oil Unrefined
"Spectrum naturals, óleo de caroço de damasco","{Spectrum,""Spectrum Naturals""}",bebidas,openfoodfacts,0022506131057,"spectrum naturals, óleo de caroço de damasco",857,0,0,100,0,,,7.14,,"Spectrum naturals, apricot kernel oil"
"Spectrum naturals, óleo orgânico para refogado asiático","{Spectrum,""Spectrum Naturals""}",bebidas,openfoodfacts,0022506103801,"spectrum naturals, óleo orgânico para refogado asiático",857,0,0,100,0,,,14.29,,"Spectrum naturals, organic asian stir fry oil"
"Spectrum naturals, maionese orgânica","{Spectrum,""Spectrum Naturals""}",outros,openfoodfacts,0022506002395,"spectrum naturals, maionese orgânica",714,0,7.14,78.57,0,0.643,,10.71,,"Spectrum naturals, organic mayonnaise"
"Spectrum naturals, vinagre de vinho branco orgânico, pera","{Spectrum,""The Hain Celestial Group  Inc.""}",bebidas,openfoodfacts,0022506272811,"spectrum naturals, vinagre de vinho branco orgânico, pera",167,0,40,0,0,,33.33,,,"Spectrum naturals, organic white wine vinegar, pear"
Tortillas de Espelta,"{""Rudis Organic Bakery""}",outros,openfoodfacts,0031493811323,tortillas de espelta,469,12.4,80.4,10.8,3.17,0.001,6.19,4.64,,Spelt Tortillas
Pasta de tempero para laksa de Singapura,"{""Asian Home Gourmet""}",outros,openfoodfacts,0015205360002,pasta de tempero para laksa de singapura,250,5,25,15,5,3.75,15,,,Spice paste for Singapore laksa
Pasta de tempero para refogado tailandês de manjericão picante,"{""Asian Home Gourmet""}",outros,openfoodfacts,0015205500309,pasta de tempero para refogado tailandês de manjericão picante,192,0,15.38,11.54,0,4,7.69,,,Spice paste for thai spicy basil stir fry
Sidra de Maçã Temperada,"{""Safeway  Inc.""}",outros,openfoodfacts,0021130382309,sidra de maçã temperada,381,0,95.2,0,0,0.238,90.5,,,Spiced Apple Cider
Carne de Almoço Temperada,"{Hormel,""Hormel Foods Corporation""}",outros,openfoodfacts,0037600370110,carne de almoço temperada,488,22.3,6.37,41.4,0,0.002,6.37,15.9,,Spiced Luncheon Meat
Takuan Temperado,"{""M. Uradomo Farms Inc.""}",acucares,openfoodfacts,0033346412800,takuan temperado,89,3.57,17.86,0,0,0.571,14.29,,,Spiced takuan
Cream cheese de jalapeño picante,{Philadelphia},laticinios,openfoodfacts,0021000007325,cream cheese de jalapeño picante,60,3,2,5,0,0.492,6.45,3.5,,Spicy jalapeño cream cheese
"Suco 100% vegetal picante de concentrado, picante","{""Fareway Stores  Inc.""}",bebidas,openfoodfacts,0021333305174,"suco 100% vegetal picante de concentrado, picante",21,0.83,4.17,0,0.8,0.271,2.5,,,"Spicy 100% vegetable juice from concentrate, spicy"
Feijão Preto Picante,"{""Restaurant Item""}",outros,openfoodfacts,0011110870346,feijão preto picante,69.2,4.14,11.8,0.59,2.92,0,0.59,,,Spicy Black Beans
Floretes de Couve-flor Temperados com Molho Buffalo Picante,"{""Birds Eye""}",outros,openfoodfacts,0014500015716,floretes de couve-flor temperados com molho buffalo picante,56.6,1.13,7.93,2.27,2.23,0,2.27,,,Spicy Buffalo Seasoned Cauliflower Florets
Mix de Trilhas Cajun Picante,"{""Rite Aid Corporation""}",outros,openfoodfacts,0011822584814,mix de trilhas cajun picante,554,17.9,37.5,39.3,7.14,0.857,3.57,5.36,,Spicy Cajun Trail Mix
Pizza de Frango Picante,{Kroger},outros,openfoodfacts,0011110864505,pizza de frango picante,185,7.46,20.8,7.99,0.51,0,1.6,3.2,,Spicy Chicken Pizza
Linguiça de Frango Picante,{Hempler's},outros,openfoodfacts,0021834081027,linguiça de frango picante,136,24.9,1.39,3.46,0,0.001,,0.69,,Spicy Chicken Sausage
Molho Barbecue Chipotle Picante,"{""Red Tail Ale""}",outros,openfoodfacts,0028934010025,molho barbecue chipotle picante,411,11.1,66.7,11.1,10.3,0.002,55.6,,,Spicy Chipotle Bbq Sauce
Homus com Cobertura Picante de Coentro e Sriracha,"{""Signature Cafe""}",outros,openfoodfacts,0021130062140,homus com cobertura picante de coentro e sriracha,880,25.5,51,63.8,12.9,0.002,12.7,11.9,,Spicy Cilantro & Sriracha Topped Hummus
Fatias de Picles de Endro Picantes,{Roundy's},outros,openfoodfacts,0011150501309,fatias de picles de endro picantes,659,9.75,78.1,34.2,0,0.003,,,,Spicy Dill Pickle Slices
Guacamole Picante,{Peakfection},outros,openfoodfacts,0011110741400,guacamole picante,678,11.1,33.3,55.6,22.3,0.001,,11.1,,Spicy Guacamole
Pizza de Linguiça Italiana Picante e Cebola Caramelizada,"{""Home Run Inn"",""Home Run Inn Frozen Foods""}",outros,openfoodfacts,0031205058008,pizza de linguiça italiana picante e cebola caramelizada,176,9.7,14.3,8.86,2.08,0,0.84,2.53,,Spicy Italian Sausage & Caramelized Onion Pizza
Pizza Estilo Italiano Picante,"{""Taylor Fresh Foods  Inc.""}",outros,openfoodfacts,0030223008897,pizza estilo italiano picante,122,5.78,13.4,4.99,0.51,0,1.58,1.84,,Spicy Italian Style Pizza
Molho Estilo Italiano Picante,"{Ragu,""R&B Foods  Inc.""}",outros,openfoodfacts,0036200430170,molho estilo italiano picante,53.1,1.28,7.68,1.92,1.28,0,5.12,,,Spicy Italian Style Sauce
Ketchup Picante,{Tabasco},gorduras,openfoodfacts,0011210021501,ketchup picante,117.6,0,29.41,0,0,0.001,11.76,,,Spicy Ketchup
Tigela de Macarrão com Carne Estilo Coreano Picante,"{""Wicked Kitchen Foods""}",outros,openfoodfacts,0024812500046,tigela de macarrão com carne estilo coreano picante,40.2,2.38,5.58,0.93,0.61,0,0.83,0.21,,Spicy Korean Style Beef Noodle Bowl
Sopa de Macarrão Miso Picante,"{""Nongshim America  Inc.""}",pratos,openfoodfacts,0031146023172,sopa de macarrão miso picante,429,7.94,65.08,15.87,3.2,1.905,3.17,7.94,,Spicy Miso Noodle Soup
Quiabo em Conserva Picante,"{""Mcilhenny Co.""}",outros,openfoodfacts,0011210024007,quiabo em conserva picante,101,0,25.2,0,12.7,0.003,,,,Spicy Okra Pickled
Frango com Laranja Picante,{Kroger},outros,openfoodfacts,0011110871602,frango com laranja picante,37.1,2.05,5.98,0.55,0.48,0,1.58,0.08,,Spicy Orange Chicken
Frango com Amendoim Picante e Brócolis,"{""Smart Made""}",outros,openfoodfacts,0025800000166,frango com amendoim picante e brócolis,39.2,2.92,4.46,1.08,0.78,0,1.08,0.15,,Spicy Peanut Chicken & Broccoli
Frango com Amendoim Picante e Brócolis (Smart Made),"{""Smart Made""}",outros,openfoodfacts,0025800000241,frango com amendoim picante e brócolis (smart made),39.2,2.92,4.46,1.08,0.78,0,1.08,0.15,,Spicy Peanut Chicken & Broccoli (Smart Made)
Batatas Fritas Temperadas com Sriracha Picante,{Oreida},outros,openfoodfacts,0013120013898,batatas fritas temperadas com sriracha picante,272,2.83,39.7,11.3,2.86,0.001,1.42,2.83,,Spicy Sriracha Fries Seasoned French Fried Potatoes
Vegetais Estilo Szechuan Picantes,"{""Smart Ones""}",outros,openfoodfacts,0025800028207,vegetais estilo szechuan picantes,37.1,1.38,6.15,0.77,0.63,0,1.08,0.15,,Spicy Szechuan Style Vegetables
Tigela de Curry Estilo Tailandês Picante com Frango,"{""Giant Eagle""}",outros,openfoodfacts,0030034106232,tigela de curry estilo tailandês picante com frango,33.5,1.45,3.27,1.63,0.24,0,0.61,0.7,,Spicy Thai Style Curry Bowl With Chicken
Salsa Roja de Tomate Picante,"{""Private Selection""}",outros,openfoodfacts,0011110844484,salsa roja de tomate picante,88.9,0,22.2,0,0,0.003,11.1,,,Spicy Tomato Roja Salsa
Suco Vegetal Picante de Concentrado,"{""Western Family Foods  Inc.""}",outros,openfoodfacts,0015400054461,suco vegetal picante de concentrado,8.4,0.35,1.76,0,0.34,0,0.88,,,Spicy Vegetable Juice From Concentrate
Rolinhos Primavera de Frango de Carne Branca Picantes,"{""Chung's Gourmet Foods""}",outros,openfoodfacts,0011251088068,rolinhos primavera de frango de carne branca picantes,211,8.12,32.5,5.41,1.4,0.001,8.12,0.67,,Spicy White Meat Chicken Egg Rolls
Molho picante para cozido de feijão,"{""Private Selection""}",outros,openfoodfacts,0011110867070,molho picante para cozido de feijão,92,2.5,15.83,2.08,1.7,0.717,9.17,0.42,,Spicy bean simmer sauce
"Jambalaya picante com linguiça, frango de carne branca e presunto não curado, linguiça, frango de carne branca e presunto não curado","{""Signature Cafe""}",pratos,openfoodfacts,0021130157792,"jambalaya picante com linguiça, frango de carne branca e presunto não curado, linguiça, frango de carne branca e presunto não curado",94,5.65,7.29,4.71,0.5,0.351,1.65,1.88,,"Spicy jambalaya with sausage, white meat chicken & uncured ham, sausage, white meat chicken & uncured ham"
Maionese picante,{Tabasco},outros,openfoodfacts,0011210023000,maionese picante,733,0,6.67,73.33,0,0.667,,13.33,,Spicy mayonnaise
Mix de petiscos picante,"{""Good Sense""}",acucares,openfoodfacts,0030243863940,mix de petiscos picante,533,13.33,43.33,36.67,6.7,0.7,3.33,5,,Spicy pub mix
Sementes de girassol com pimenta doce picante,"{""Spitz International""}",outros,openfoodfacts,0028400332729,sementes de girassol com pimenta doce picante,607.1,21.43,21.43,46.43,10.71,2.464,3.57,7.14,,Spicy sweet chili sunflower seeds
Suco vegetal picante,"{Kroger,""The Kroger Co.""}",bebidas,openfoodfacts,0011110811608,suco vegetal picante,20.8,0.83,4.17,0,0.8,0.271,2.5,,,Spicy vegetable juice
Espinafre,"{""Winn-Dixie Stores  Inc.""}",outros,openfoodfacts,0021140212214,espinafre,18.2,1.51,3.03,0,1.48,0,,,,Spinach
Espinafre e Manteiga,"{""Earthbound Farm"",""Earthbound Farm  Llc""}",bebidas,openfoodfacts,0032601951023,espinafre e manteiga,18,2.12,2.47,0,1.41,0.065,0.35,,,Spinach & Butter
Ravioli de Espinafre e Queijo,"{""Fresh Foods Market""}",outros,openfoodfacts,0011110658715,ravioli de espinafre e queijo,248,10,43,4,2,0,3,2,,Spinach & Cheese Ravioli
Ravioli de Espinafre e Queijo (Food Lion),"{""Food Lion""}",outros,openfoodfacts,0035826084880,ravioli de espinafre e queijo (food lion),188,8.26,31.4,3.31,1.64,0,0.83,0.83,,Spinach & Cheese Ravioli (Food Lion)
Ravioli de Espinafre e Queijo (V's),{V's},outros,openfoodfacts,0019476708013,ravioli de espinafre e queijo (v's),122,5.61,20.9,1.79,1.5,0,1.53,1.02,,Spinach & Cheese Ravioli (V's)
Massa Linguine de Espinafre e Cebolinha,"{""Trader Joe's""}",bebidas,openfoodfacts,00286565,massa linguine de espinafre e cebolinha,375,14.29,76.79,1.79,2,0.027,1.79,,,Spinach & Chive Linguine Pasta
Salada de Espinafre e Cuscuz,"{""Taylor Farms""}",outros,openfoodfacts,0030223014058,salada de espinafre e cuscuz,136,3.29,11,8.78,1.63,0,3.29,0.82,,Spinach & Couscous Salad Bowl
Massa Listrada de Espinafre e Ovo,"{""Carla's Pasta Inc.""}",outros,openfoodfacts,0021605057756,massa listrada de espinafre e ovo,139,6.36,18.6,4.4,0.98,0,1.47,2.45,,Spinach & Egg Striped Pasta
Salsicha de Frango com Espinafre e Queijo Feta,"{""Applegate Farms  Llc""}",carnes,openfoodfacts,0025317321006,salsicha de frango com espinafre e queijo feta,176.5,14.12,1.18,11.76,0,0.908,,3.53,,Spinach & Feta Chicken Sausage
Pizza Alfredo de Espinafre e Cogumelos,"{""Simple Truth Organic""}",outros,openfoodfacts,0011110784063,pizza alfredo de espinafre e cogumelos,158,6.75,20.7,5.31,0.97,0,1.93,2.41,,Spinach & Mushroom Alfredo Pizza
Pierogies de Espinafre e Cheddar Branco,"{""Giant Eagle""}",outros,openfoodfacts,0030034062156,pierogies de espinafre e cheddar branco,121,3.85,23.9,1.16,0.79,0,0.77,,,Spinach & White Cheddar Pierogies
Espinafre (Best West),"{""Best West""}",outros,openfoodfacts,0033757084771,espinafre (best west),21.2,2.27,3.03,0,3.04,0,,,,Spinach (Best West)
Espinafre (Winn-Dixie),{Winn-Dixie},outros,openfoodfacts,0021140212221,espinafre (winn-dixie),18.2,2.27,2.27,0,2.26,0,,,,Spinach (Winn-Dixie)
Patê de Espinafre e Alcachofra,"{""Giant Eagle""}",outros,openfoodfacts,0030034082987,patê de espinafre e alcachofra,944,51,12.7,76.5,0,0.002,,19.1,,Spinach Artichoke Dip
Patê de Espinafre e Alcachofra (Food Lion),"{""Food Lion""}",outros,openfoodfacts,0035826081070,patê de espinafre e alcachofra (food lion),508,9.75,29.3,39.1,0,0.002,9.75,4.88,,Spinach Artichoke Dip (Food Lion)
Ravioli de Espinafre e Asiago,"{""Whole Foods Market"",""Severino Pasta Mfg.""}",outros,openfoodfacts,0029737505022,ravioli de espinafre e asiago,113,5.61,13.9,3.84,0.27,0,,1.48,,Spinach Asiago Ravioli
Salada de Espinafre com Frutas Vermelhas,"{""Taylor Farms""}",outros,openfoodfacts,0030223007579,salada de espinafre com frutas vermelhas,48.7,0.86,5.51,2.58,0.87,0,4.3,0.17,,Spinach Berry Salad
Salada de Espinafre com Molho Dijon,{Signature},pratos,openfoodfacts,0021130336746,salada de espinafre com molho dijon,215,7.41,15.56,14.07,1.5,0.311,8.15,3.33,,Spinach Dijon Salad
Patê de Espinafre,"{""The Snack Artist"",""Safeway  Inc.""}",outros,openfoodfacts,0021130294602,patê de espinafre,508,9.75,29.3,39.1,9.69,0.002,9.75,,,Spinach Dip
Patê de Espinafre (Delicioso),{Delicioso},outros,openfoodfacts,0029358100316,patê de espinafre (delicioso),778,11.1,33.3,66.7,11,0.003,11.1,22.2,,Spinach Dip (Delicioso)
Patê de Espinafre (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800360341,patê de espinafre (food club),508,9.75,29.3,39.1,0,0.002,9.75,,,Spinach Dip (Food Club)
Orzo de Espinafre e Feta,"{""Whole Foods Market"",""Bread & Circus Inc.""}",outros,openfoodfacts,0036406300499,orzo de espinafre e feta,134,3.57,12.8,7.65,1,0,1.53,1.79,,Spinach Feta Orzo
Salada de Orzo com Espinafre e Feta,"{""Whole Foods Market"",""Bread & Circus Inc.""}",outros,openfoodfacts,0036406303124,salada de orzo com espinafre e feta,134,3.57,12.8,7.65,1,0,1.53,1.79,,Spinach Feta Orzo Salad
Linguine de Espinafre,"{""De Cecco"",""F.Lli De Cecco Di Filippo"",""F.lli De Cecco di Filippo Fara San Martino SpA""}",bebidas,openfoodfacts,0024094760077,linguine de espinafre,375,14.3,73.2,2.68,3.57,,3.57,,,Spinach LINGUINE
Arroz Integral com Espinafre e Lentilha,"{""No Manufaturer""}",outros,openfoodfacts,0023923330634,arroz integral com espinafre e lentilha,49,3.06,9.18,0,3.03,0,2.04,,,Spinach Lentil Brown Rice
